"Fecha","Cierre","Apertura","Máximo","Mínimo","% var."
"12.06.1998","8.9600","9.0550","9.0800","8.9600","-1.10%"
"11.06.1998","9.0600","8.9150","9.0750","8.9020","1.57%"
"10.06.1998","8.9200","8.8350","8.9270","8.8350","0.90%"
"09.06.1998","8.8400","8.8100","8.8600","8.8100","0.23%"
"08.06.1998","8.8200","8.7650","8.8450","8.7600","0.60%"
"05.06.1998","8.7670","8.7250","8.7960","8.7200","0.48%"
"04.06.1998","8.7250","8.8000","8.8130","8.7250","-0.80%"
"03.06.1998","8.7950","8.8150","8.8410","8.7630","-0.28%"
"02.06.1998","8.8200","8.9300","8.9310","8.8200","-1.07%"
"01.06.1998","8.9150","8.8200","8.9400","8.8200","0.91%"
"29.05.1998","8.8345","8.8155","8.8385","8.7995","0.05%"
"28.05.1998","8.8300","8.7800","8.8390","8.7700","0.74%"
"27.05.1998","8.7650","8.8050","8.9450","8.7650","-0.51%"
"26.05.1998","8.8100","8.6450","8.8100","8.6400","1.86%"
"25.05.1998","8.6490","8.5900","8.6660","8.5900","0.39%"
"22.05.1998","8.6150","8.6330","8.6570","8.5850","-0.23%"
"21.05.1998","8.6350","8.6340","8.6520","8.5950","0.12%"
"20.05.1998","8.6250","8.5910","8.6610","8.5450","0.35%"
"19.05.1998","8.5950","8.6300","8.6300","8.5600","-0.41%"
"18.05.1998","8.6300","8.5100","8.6350","8.5100","1.40%"
"15.05.1998","8.5110","8.5200","8.5230","8.5050","-0.07%"
"14.05.1998","8.5170","8.5050","8.5310","8.4850","-0.04%"
"13.05.1998","8.5200","8.5080","8.5550","8.5000","0.15%"
"12.05.1998","8.5070","8.4750","8.5150","8.4720","0.33%"
"11.05.1998","8.4790","8.4670","8.4850","8.4550","0.03%"
"08.05.1998","8.4765","8.5025","8.5025","8.4685","-0.28%"
"07.05.1998","8.5000","8.5050","8.5130","8.4850","-0.08%"
"06.05.1998","8.5070","8.4870","8.5100","8.4650","0.37%"
"05.05.1998","8.4755","8.4625","8.4785","8.4625","0.12%"
"04.05.1998","8.4650","8.4850","8.4900","8.4550","-0.34%"
"01.05.1998","8.4935","8.4905","8.4995","8.4735","0.06%"
"30.04.1998","8.4880","8.5250","8.5250","8.4750","-0.32%"
"29.04.1998","8.5150","8.4960","8.5160","8.4850","0.24%"
"28.04.1998","8.4950","8.5200","8.5200","8.4650","-0.29%"
"27.04.1998","8.5200","8.4780","8.5300","8.4780","0.41%"
"24.04.1998","8.4850","8.4700","8.4910","8.4650","0.00%"
"23.04.1998","8.4850","8.4700","8.4870","8.4600","0.06%"
"22.04.1998","8.4800","8.4600","8.4800","8.4450","0.19%"
"21.04.1998","8.4635","8.4625","8.4705","8.4425","-0.04%"
"20.04.1998","8.4665","8.4725","8.4855","8.4525","-0.19%"
"17.04.1998","8.4825","8.4925","8.5125","8.4645","-0.21%"
"16.04.1998","8.5000","8.4750","8.5170","8.4750","0.19%"
"15.04.1998","8.4835","8.4635","8.4835","8.4605","0.21%"
"14.04.1998","8.4660","8.5000","8.5060","8.4650","-0.33%"
"13.04.1998","8.4940","8.4640","8.5170","8.4640","0.06%"
"10.04.1998","8.4890","8.4920","8.4920","8.4840","0.02%"
"09.04.1998","8.4870","8.5050","8.5150","8.4870","-0.29%"
"08.04.1998","8.5115","8.5225","8.5265","8.4925","-0.23%"
"07.04.1998","8.5310","8.5330","8.5360","8.5110","0.19%"
"06.04.1998","8.5150","8.5400","8.5400","8.5050","-0.41%"
"03.04.1998","8.5500","8.5050","8.5550","8.5050","0.43%"
"02.04.1998","8.5130","8.5100","8.5350","8.4950","0.02%"
"01.04.1998","8.5110","8.5180","8.5250","8.4930","-0.13%"
"31.03.1998","8.5220","8.5270","8.5350","8.5050","0.02%"
"30.03.1998","8.5200","8.5200","8.5430","8.5130","0.00%"
"27.03.1998","8.5200","8.5100","8.5300","8.4850","0.08%"
"26.03.1998","8.5130","8.5150","8.5380","8.5050","-0.14%"
"25.03.1998","8.5250","8.5360","8.5440","8.5050","-0.12%"
"24.03.1998","8.5350","8.5340","8.5600","8.4520","0.08%"
"23.03.1998","8.5280","8.5050","8.5450","8.5050","-0.32%"
"20.03.1998","8.5550","8.5650","8.5860","8.5250","-0.12%"
"19.03.1998","8.5650","8.5650","8.5800","8.5450","0.14%"
"18.03.1998","8.5530","8.5610","8.5830","8.5530","-0.16%"
"17.03.1998","8.5670","8.5800","8.6160","8.5650","-0.30%"
"16.03.1998","8.5930","8.5850","8.6200","8.5650","-0.14%"
"13.03.1998","8.6050","8.5760","8.6230","8.5400","0.47%"
"12.03.1998","8.5650","8.5690","8.5820","8.5250","-0.06%"
"11.03.1998","8.5700","8.6450","8.6880","8.5700","-0.86%"
"10.03.1998","8.6440","8.5430","8.6520","8.5430","0.05%"
"09.03.1998","8.6400","8.5950","8.6610","8.5950","0.47%"
"06.03.1998","8.6000","8.6400","8.6500","8.5750","-0.42%"
"05.03.1998","8.6360","8.5930","8.6630","8.5860","0.54%"
"04.03.1998","8.5900","8.5350","8.5920","8.5350","0.47%"
"03.03.1998","8.5500","8.5150","8.5550","8.5050","0.41%"
"02.03.1998","8.5150","8.5050","8.5190","8.4820","-0.06%"
"27.02.1998","8.5200","8.5560","8.5680","8.5100","-0.53%"
"26.02.1998","8.5650","8.5800","8.5820","8.5450","-0.14%"
"25.02.1998","8.5770","8.5700","8.6050","8.4840","-0.03%"
"24.02.1998","8.5800","8.6410","8.6710","8.5650","-0.52%"
"23.02.1998","8.6250","8.5700","8.6610","8.5150","0.41%"
"20.02.1998","8.5900","8.5450","8.6300","8.5100","0.56%"
"19.02.1998","8.5420","8.5300","8.5650","8.5250","0.08%"
"18.02.1998","8.5350","8.4780","8.5720","8.4650","0.71%"
"17.02.1998","8.4750","8.4750","8.4800","8.4350","-0.06%"
"16.02.1998","8.4800","8.4600","8.4870","8.4450","0.18%"
"13.02.1998","8.4650","8.4500","8.4820","8.4250","0.20%"
"12.02.1998","8.4480","8.4250","8.4670","8.4250","0.30%"
"11.02.1998","8.4230","8.4500","8.4630","8.4150","-0.21%"
"10.02.1998","8.4410","8.4870","8.5030","8.4400","-0.47%"
"09.02.1998","8.4810","8.4300","8.4900","8.4200","0.60%"
"06.02.1998","8.4300","8.4130","8.4450","8.3950","0.18%"
"05.02.1998","8.4150","8.3950","8.4300","8.3650","-0.06%"
"04.02.1998","8.4200","8.3750","8.4470","8.3750","0.41%"
"03.02.1998","8.3860","8.4120","8.4630","8.3750","-0.29%"
"02.02.1998","8.4100","8.3650","8.4610","8.3050","-0.50%"
"30.01.1998","8.4520","8.4700","8.5090","8.4050","-0.33%"
"29.01.1998","8.4800","8.3950","8.5150","8.3880","1.12%"
"28.01.1998","8.3860","8.3100","8.4200","8.2850","0.94%"
"27.01.1998","8.3080","8.2800","8.3150","8.2550","0.29%"
"26.01.1998","8.2840","8.2950","8.3050","8.2700","-0.16%"
"23.01.1998","8.2975","8.2675","8.3425","8.2195","0.15%"
"22.01.1998","8.2850","8.2600","8.3650","8.2550","0.18%"
"21.01.1998","8.2700","8.1950","8.3000","8.1800","1.01%"
"20.01.1998","8.1875","8.1775","8.2375","8.1675","0.09%"
"19.01.1998","8.1800","8.1750","8.1900","8.1650","-0.18%"
"16.01.1998","8.1950","8.2950","8.2950","8.1800","-1.09%"
"15.01.1998","8.2850","8.2350","8.3150","8.2100","0.91%"
"14.01.1998","8.2100","8.1950","8.2450","8.1750","0.37%"
"13.01.1998","8.1800","8.2710","8.2710","8.1400","-0.97%"
"12.01.1998","8.2600","8.3300","8.5300","8.2300","-0.30%"
"09.01.1998","8.2850","8.0950","8.2850","8.0250","2.47%"
"08.01.1998","8.0850","8.0550","8.0950","8.0500","0.50%"
"07.01.1998","8.0450","8.0500","8.0730","8.0450","-0.06%"
"06.01.1998","8.0495","8.0345","8.0515","8.0225","0.22%"
"05.01.1998","8.0320","8.0300","8.0600","8.0230","-0.10%"
"02.01.1998","8.0400","8.0550","8.0750","8.0250","-0.37%"
"31.12.1997","8.0700","8.0550","8.1650","7.9050","0.19%"
"30.12.1997","8.0550","8.0580","8.0750","8.0450","0.06%"
"29.12.1997","8.0500","8.1100","8.1300","8.0500","-0.92%"
"26.12.1997","8.1250","8.1400","8.1570","8.1250","-0.28%"
"25.12.1997","8.1475","8.1475","8.1475","8.1475","0.00%"
"24.12.1997","8.1475","8.1525","8.1895","8.1025","-0.46%"
"23.12.1997","8.1850","8.1280","8.1950","8.1050","1.01%"
"22.12.1997","8.1030","8.1150","8.1220","8.0950","-0.18%"
"19.12.1997","8.1180","8.0840","8.1520","8.0650","0.47%"
"18.12.1997","8.0800","8.0600","8.0890","8.0550","0.27%"
"17.12.1997","8.0580","8.1000","8.1000","8.0450","-0.52%"
"16.12.1997","8.1000","8.1100","8.1120","8.0750","0.00%"
"15.12.1997","8.1000","8.2000","8.2030","8.1000","-1.04%"
"12.12.1997","8.1850","8.2050","8.2150","8.1550","-0.15%"
"11.12.1997","8.1970","8.1480","8.2300","8.1420","0.71%"
"10.12.1997","8.1390","8.1130","8.1510","8.1100","0.30%"
"09.12.1997","8.1150","8.0900","8.1300","8.0850","0.12%"
"08.12.1997","8.1055","8.1125","8.1205","8.0925","-0.24%"
"05.12.1997","8.1250","8.1150","8.1640","8.1050","0.02%"
"04.12.1997","8.1230","8.1350","8.1500","8.0950","-0.10%"
"03.12.1997","8.1315","8.1225","8.1425","8.0925","0.08%"
"02.12.1997","8.1250","8.1650","8.1810","8.1050","-0.43%"
"01.12.1997","8.1600","8.1900","8.2200","8.1500","-0.79%"
"28.11.1997","8.2250","8.1850","8.2280","8.1850","0.24%"
"27.11.1997","8.2050","8.2250","8.2310","8.1900","-0.12%"
"26.11.1997","8.2150","8.2180","8.2250","8.1850","-0.10%"
"25.11.1997","8.2230","8.1950","8.2480","8.1950","-0.21%"
"24.11.1997","8.2400","8.1600","8.2450","8.1600","0.30%"
"21.11.1997","8.2150","8.1850","8.2300","8.1600","-0.24%"
"20.11.1997","8.2350","8.2570","8.2600","8.2000","-0.30%"
"19.11.1997","8.2600","8.2700","8.3150","8.2300","-0.18%"
"18.11.1997","8.2750","8.2450","8.2800","8.2150","0.24%"
"17.11.1997","8.2550","8.2850","8.2950","8.2050","-0.84%"
"14.11.1997","8.3250","8.3350","8.4650","8.2150","-0.24%"
"13.11.1997","8.3450","8.4450","8.4750","8.2750","-0.71%"
"12.11.1997","8.4050","8.3200","8.4550","8.2250","1.02%"
"11.11.1997","8.3200","8.3650","8.3650","8.2150","-0.06%"
"10.11.1997","8.3250","8.3750","8.3850","8.1950","-0.12%"
"07.11.1997","8.3350","8.2650","8.5050","8.2450","0.60%"
"06.11.1997","8.2850","8.3050","8.4850","8.2350","0.73%"
"05.11.1997","8.2250","8.1600","8.2850","8.1250","0.61%"
"04.11.1997","8.1750","8.1650","8.2700","8.1150","-0.61%"
"03.11.1997","8.2250","8.3750","8.3750","8.1050","-2.20%"
"31.10.1997","8.4100","8.4670","8.4700","8.1700","-1.46%"
"30.10.1997","8.5350","8.3650","8.6550","8.2250","1.61%"
"29.10.1997","8.4000","8.2700","8.5200","8.0000","2.44%"
"28.10.1997","8.2000","8.6500","9.2000","8.1000","-5.20%"
"27.10.1997","8.6500","7.9300","8.6800","7.9300","9.29%"
"24.10.1997","7.9150","7.8100","7.9200","7.7500","1.60%"
"23.10.1997","7.7900","7.7240","7.8060","7.7200","0.88%"
"22.10.1997","7.7220","7.7180","7.7280","7.7090","0.12%"
"21.10.1997","7.7125","7.7185","7.7235","7.7065","-0.03%"
"20.10.1997","7.7150","7.7400","7.7470","7.7150","-0.41%"
"17.10.1997","7.7470","7.7450","7.7570","7.7340","-0.04%"
"16.10.1997","7.7500","7.7310","7.7570","7.7180","0.26%"
"15.10.1997","7.7300","7.7350","7.7460","7.7210","-0.09%"
"14.10.1997","7.7370","7.7400","7.7500","7.7340","-0.06%"
"13.10.1997","7.7415","7.7525","7.7535","7.7375","-0.21%"
"10.10.1997","7.7575","7.7575","7.7745","7.7425","-0.08%"
"09.10.1997","7.7640","7.7660","7.7990","7.7560","0.06%"
"08.10.1997","7.7595","7.7445","7.7825","7.7225","0.29%"
"07.10.1997","7.7370","7.7480","7.7620","7.7350","-0.17%"
"06.10.1997","7.7500","7.7700","7.7850","7.7440","-0.31%"
"03.10.1997","7.7740","7.7550","7.7990","7.7350","0.28%"
"02.10.1997","7.7520","7.7540","7.7620","7.7420","0.06%"
"01.10.1997","7.7470","7.7700","7.7750","7.7450","-0.32%"
"30.09.1997","7.7720","7.7890","7.7920","7.7600","-0.19%"
"29.09.1997","7.7870","7.8200","7.8220","7.7830","-0.41%"
"26.09.1997","7.8190","7.8170","7.8310","7.8050","0.10%"
"25.09.1997","7.8115","7.8095","7.8185","7.7215","0.02%"
"24.09.1997","7.8100","7.7900","7.8450","7.7700","-0.06%"
"23.09.1997","7.8150","7.7650","7.8250","7.7450","0.68%"
"22.09.1997","7.7620","7.7350","7.7650","7.7050","0.33%"
"19.09.1997","7.7365","7.7595","7.7625","7.7225","-0.32%"
"18.09.1997","7.7615","7.7515","7.7785","7.7425","0.16%"
"17.09.1997","7.7490","7.7550","7.7850","7.7450","-0.08%"
"16.09.1997","7.7550","7.7770","7.7780","7.7520","-0.25%"
"15.09.1997","7.7745","7.7725","7.7795","7.7595","0.07%"
"12.09.1997","7.7690","7.7890","7.7950","7.7590","-0.21%"
"11.09.1997","7.7850","7.7750","7.8020","7.7700","0.13%"
"10.09.1997","7.7750","7.7800","7.7850","7.7650","0.00%"
"09.09.1997","7.7750","7.7850","7.7860","7.7680","-0.04%"
"08.09.1997","7.7780","7.8050","7.8060","7.7650","-0.28%"
"05.09.1997","7.8000","7.8200","7.8200","7.7850","-0.06%"
"04.09.1997","7.8050","7.7700","7.8170","7.7350","0.45%"
"03.09.1997","7.7700","7.7690","7.7810","7.7550","0.05%"
"02.09.1997","7.7660","7.8100","7.8300","7.7550","-0.63%"
"01.09.1997","7.8150","7.8000","7.8150","7.8000","-0.13%"
"29.08.1997","7.8250","7.7680","7.8250","7.7630","0.64%"
"28.08.1997","7.7750","7.7590","7.7830","7.7550","0.26%"
"27.08.1997","7.7550","7.7660","7.7700","7.7450","-0.22%"
"26.08.1997","7.7720","7.7600","7.7780","7.7550","0.22%"
"25.08.1997","7.7550","7.7550","7.7850","7.7450","-0.01%"
"22.08.1997","7.7555","7.7925","7.8125","7.7425","-0.48%"
"21.08.1997","7.7930","7.7450","7.7980","7.7450","0.62%"
"20.08.1997","7.7450","7.7570","7.7670","7.7420","-0.13%"
"19.08.1997","7.7550","7.7700","7.7790","7.7450","-0.09%"
"18.08.1997","7.7620","7.7650","7.7950","7.7620","-0.10%"
"15.08.1997","7.7700","7.7600","7.7770","7.7550","0.12%"
"14.08.1997","7.7605","7.7725","7.7875","7.7505","-0.19%"
"13.08.1997","7.7750","7.7900","7.8200","7.7650","-0.26%"
"12.08.1997","7.7950","7.7990","7.7990","7.7750","-0.03%"
"11.08.1997","7.7975","7.8185","7.8185","7.7895","-0.25%"
"08.08.1997","7.8170","7.8050","7.8620","7.7950","-0.04%"
"07.08.1997","7.8200","7.7740","7.8300","7.7650","0.60%"
"06.08.1997","7.7730","7.8100","7.8100","7.7680","-0.37%"
"05.08.1997","7.8015","7.8015","7.8135","7.7915","-0.11%"
"04.08.1997","7.8100","7.8370","7.8490","7.8050","-0.36%"
"01.08.1997","7.8380","7.8250","7.8470","7.8050","0.20%"
"31.07.1997","7.8225","7.7725","7.8625","7.7725","0.51%"
"30.07.1997","7.7830","7.7800","7.8030","7.7540","0.00%"
"29.07.1997","7.7830","7.8030","7.8260","7.7750","-0.18%"
"28.07.1997","7.7970","7.7900","7.8060","7.7650","0.09%"
"25.07.1997","7.7900","7.8180","7.8200","7.7640","-0.32%"
"24.07.1997","7.8150","7.8300","7.8400","7.8050","-0.15%"
"23.07.1997","7.8265","7.8295","7.8465","7.8065","-0.04%"
"22.07.1997","7.8300","7.8880","7.8900","7.8300","-0.76%"
"21.07.1997","7.8900","7.9050","7.9150","7.8750","-0.15%"
"18.07.1997","7.9020","7.9050","7.9350","7.8830","0.03%"
"17.07.1997","7.9000","7.8750","7.9010","7.8350","0.32%"
"16.07.1997","7.8750","7.9610","7.9610","7.8720","-1.01%"
"15.07.1997","7.9550","7.8700","7.9750","7.8690","1.02%"
"14.07.1997","7.8750","7.8550","7.8780","7.8520","0.25%"
"11.07.1997","7.8555","7.8695","7.8735","7.8395","-0.12%"
"10.07.1997","7.8650","7.8860","7.9040","7.8640","-0.26%"
"09.07.1997","7.8855","7.8965","7.9115","7.8715","-0.16%"
"08.07.1997","7.8980","7.9260","7.9290","7.8950","-0.30%"
"07.07.1997","7.9215","7.9325","7.9425","7.8905","-0.32%"
"04.07.1997","7.9470","7.9600","7.9770","7.9420","-0.13%"
"03.07.1997","7.9575","7.9615","7.9645","7.9325","-0.04%"
"02.07.1997","7.9610","7.9400","7.9700","7.9240","0.40%"
"01.07.1997","7.9295","7.9325","7.9595","7.9125","-0.05%"
"30.06.1997","7.9335","7.9425","7.9575","7.9225","-0.20%"
"27.06.1997","7.9495","7.9575","7.9605","7.9405","-0.13%"
"26.06.1997","7.9600","7.9550","7.9750","7.9450","0.04%"
"25.06.1997","7.9570","7.9430","7.9600","7.9340","0.32%"
"24.06.1997","7.9315","7.9455","7.9475","7.9225","-0.16%"
"23.06.1997","7.9445","7.9565","7.9865","7.9315","-0.19%"
"20.06.1997","7.9600","7.9490","7.9800","7.9450","0.19%"
"19.06.1997","7.9450","7.9050","7.9510","7.9000","0.51%"
"18.06.1997","7.9050","7.9250","7.9300","7.8950","-0.35%"
"17.06.1997","7.9330","7.9490","7.9580","7.9220","-0.13%"
"16.06.1997","7.9430","7.9550","7.9640","7.9350","-0.15%"
"13.06.1997","7.9550","7.9650","7.9680","7.9500","-0.08%"
"12.06.1997","7.9615","7.9625","7.9755","7.9525","-0.04%"
"11.06.1997","7.9645","7.9725","7.9785","7.9525","-0.17%"
"10.06.1997","7.9780","7.9750","7.9810","7.9550","0.01%"
"09.06.1997","7.9775","7.9775","8.0075","7.9725","-0.12%"
"06.06.1997","7.9870","7.9690","8.0050","7.9650","0.03%"
"05.06.1997","7.9850","7.9270","7.9850","7.9250","0.84%"
"04.06.1997","7.9185","7.9115","7.9395","7.9115","0.02%"
"03.06.1997","7.9170","7.9130","7.9250","7.9050","0.02%"
"02.06.1997","7.9155","7.9165","7.9225","7.9015","-0.05%"
"30.05.1997","7.9195","7.9065","7.9285","7.9005","0.12%"
"29.05.1997","7.9100","7.9080","7.9180","7.8950","0.04%"
"28.05.1997","7.9070","7.9020","7.9150","7.8950","0.11%"
"27.05.1997","7.8985","7.9145","7.9405","7.8925","-0.20%"
"26.05.1997","7.9145","7.8745","7.9255","7.8745","0.50%"
"23.05.1997","7.8755","7.8635","7.8805","7.8585","0.13%"
"22.05.1997","7.8650","7.8750","7.8840","7.8580","0.09%"
"21.05.1997","7.8580","7.8760","7.8800","7.8570","-0.20%"
"20.05.1997","7.8735","7.8835","7.8945","7.8665","-0.11%"
"19.05.1997","7.8820","7.8900","7.9050","7.8750","-0.16%"
"16.05.1997","7.8950","7.8960","7.9020","7.8850","0.00%"
"15.05.1997","7.8950","7.9050","7.9190","7.8850","-0.03%"
"14.05.1997","7.8975","7.9085","7.9085","7.8895","-0.09%"
"13.05.1997","7.9050","7.9050","7.9150","7.8850","-0.06%"
"12.05.1997","7.9100","7.9100","7.9350","7.9040","-0.13%"
"09.05.1997","7.9200","7.9050","7.9350","7.8750","0.19%"
"08.05.1997","7.9050","7.9310","7.9620","7.9010","-0.38%"
"07.05.1997","7.9355","7.8925","7.9355","7.8875","0.53%"
"06.05.1997","7.8935","7.8925","7.9025","7.8625","-0.08%"
"05.05.1997","7.9000","7.9100","7.9100","7.9000","-0.06%"
"02.05.1997","7.9050","7.9350","7.9550","7.9000","-0.44%"
"01.05.1997","7.9400","7.9500","7.9530","7.9350","-0.13%"
"30.04.1997","7.9500","7.9290","7.9760","7.9290","0.19%"
"29.04.1997","7.9350","7.9680","8.0050","7.9350","-0.48%"
"28.04.1997","7.9730","7.8850","7.9920","7.8850","1.02%"
"25.04.1997","7.8925","7.8745","7.8985","7.8625","0.25%"
"24.04.1997","7.8725","7.8615","7.8785","7.8415","0.16%"
"23.04.1997","7.8600","7.8750","7.8830","7.8580","-0.10%"
"22.04.1997","7.8680","7.8770","7.8780","7.8650","-0.11%"
"21.04.1997","7.8765","7.8575","7.8825","7.8575","0.10%"
"18.04.1997","7.8685","7.8735","7.8805","7.8595","-0.14%"
"17.04.1997","7.8795","7.8865","7.8895","7.8695","-0.04%"
"16.04.1997","7.8825","7.8925","7.9045","7.8805","-0.19%"
"15.04.1997","7.8975","7.9175","7.9185","7.8715","-0.22%"
"14.04.1997","7.9150","7.9000","7.9230","7.8950","0.00%"
"11.04.1997","7.9150","7.9100","7.9320","7.9050","0.06%"
"10.04.1997","7.9100","7.8880","7.9230","7.8800","0.29%"
"09.04.1997","7.8875","7.9005","7.9015","7.8725","-0.16%"
"08.04.1997","7.9005","7.8925","7.9025","7.8725","0.13%"
"07.04.1997","7.8900","7.9400","7.9400","7.8900","-0.63%"
"04.04.1997","7.9400","7.9620","7.9730","7.9390","-0.24%"
"03.04.1997","7.9595","7.9325","7.9805","7.9275","0.36%"
"02.04.1997","7.9310","7.9150","7.9520","7.9050","0.26%"
"01.04.1997","7.9105","7.9175","7.9325","7.9025","-0.09%"
"31.03.1997","7.9180","7.9250","7.9500","7.9050","-0.06%"
"28.03.1997","7.9230","7.9250","7.9250","7.9150","0.01%"
"27.03.1997","7.9220","7.8980","7.9250","7.8900","0.34%"
"26.03.1997","7.8950","7.9000","7.9270","7.8850","-0.04%"
"25.03.1997","7.8980","7.8900","7.9040","7.8840","0.19%"
"24.03.1997","7.8830","7.9200","7.9250","7.8830","-0.47%"
"21.03.1997","7.9200","7.9270","7.9350","7.9150","-0.09%"
"20.03.1997","7.9275","7.9325","7.9525","7.9175","-0.09%"
"19.03.1997","7.9350","7.9330","7.9500","7.9050","0.04%"
"18.03.1997","7.9315","7.9695","7.9725","7.9205","-0.46%"
"17.03.1997","7.9680","7.9650","7.9990","7.9650","-0.02%"
"14.03.1997","7.9695","8.0025","8.0095","7.9625","-0.46%"
"13.03.1997","8.0060","7.9710","8.0180","7.9700","0.40%"
"12.03.1997","7.9740","7.9680","7.9850","7.9450","-0.08%"
"11.03.1997","7.9800","7.9580","7.9910","7.9550","0.23%"
"10.03.1997","7.9615","7.9825","7.9825","7.9385","-0.21%"
"07.03.1997","7.9785","8.0315","8.0515","7.9585","-0.70%"
"06.03.1997","8.0350","8.0050","8.0520","7.9800","0.31%"
"05.03.1997","8.0100","7.9950","8.1050","7.9850","-0.06%"
"04.03.1997","8.0150","7.9950","8.0250","7.9720","0.31%"
"03.03.1997","7.9900","7.9100","8.0650","7.9100","0.82%"
"28.02.1997","7.9250","7.9550","8.0150","7.9150","-0.44%"
"27.02.1997","7.9600","7.8110","7.9800","7.8040","2.02%"
"26.02.1997","7.8025","7.7645","7.8065","7.7455","0.50%"
"25.02.1997","7.7640","7.7550","7.7680","7.7450","0.18%"
"24.02.1997","7.7500","7.7520","7.7620","7.7420","-0.02%"
"21.02.1997","7.7515","7.7655","7.7675","7.7415","-0.17%"
"20.02.1997","7.7650","7.7650","7.7800","7.7350","0.00%"
"19.02.1997","7.7650","7.8020","7.8060","7.7550","-0.43%"
"18.02.1997","7.7985","7.7865","7.8075","7.7725","0.06%"
"17.02.1997","7.7935","7.7665","7.7945","7.7615","0.31%"
"14.02.1997","7.7695","7.7915","7.7955","7.7625","-0.29%"
"13.02.1997","7.7920","7.7930","7.7990","7.7850","0.05%"
"12.02.1997","7.7880","7.7960","7.8060","7.7840","-0.07%"
"11.02.1997","7.7935","7.7925","7.8025","7.7825","-0.03%"
"10.02.1997","7.7955","7.8075","7.8125","7.7825","-0.15%"
"07.02.1997","7.8070","7.8240","7.8300","7.7940","-0.17%"
"06.02.1997","7.8205","7.8245","7.8325","7.8155","0.03%"
"05.02.1997","7.8180","7.8250","7.8260","7.8150","-0.07%"
"04.02.1997","7.8235","7.8225","7.8355","7.8125","0.00%"
"03.02.1997","7.8235","7.8275","7.8275","7.8115","0.05%"
"31.01.1997","7.8195","7.8305","7.8415","7.8105","-0.20%"
"30.01.1997","7.8350","7.8460","7.8490","7.8250","-0.06%"
"29.01.1997","7.8400","7.8230","7.8480","7.8150","0.19%"
"28.01.1997","7.8250","7.8420","7.8450","7.8050","-0.17%"
"27.01.1997","7.8385","7.8115","7.8405","7.8035","0.24%"
"24.01.1997","7.8200","7.8000","7.8300","7.7850","0.32%"
"23.01.1997","7.7950","7.8030","7.8150","7.7930","0.06%"
"22.01.1997","7.7900","7.7980","7.8050","7.7750","-0.09%"
"21.01.1997","7.7970","7.8030","7.8260","7.7940","-0.03%"
"20.01.1997","7.7990","7.7950","7.8140","7.7930","-0.06%"
"17.01.1997","7.8035","7.8365","7.8445","7.7975","-0.40%"
"16.01.1997","7.8345","7.8045","7.8375","7.8005","0.39%"
"15.01.1997","7.8040","7.8020","7.8200","7.7950","0.05%"
"14.01.1997","7.8000","7.8250","7.8250","7.7850","-0.32%"
"13.01.1997","7.8250","7.8250","7.8350","7.8050","-0.13%"
"10.01.1997","7.8350","7.8370","7.8760","7.8290","-0.06%"
"09.01.1997","7.8400","7.8280","7.8440","7.8150","0.15%"
"08.01.1997","7.8280","7.8370","7.8400","7.8050","-0.08%"
"07.01.1997","7.8345","7.8485","7.8525","7.8285","-0.16%"
"06.01.1997","7.8470","7.8550","7.8700","7.8450","-0.16%"
"03.01.1997","7.8595","7.8935","7.8975","7.8525","-0.44%"
"02.01.1997","7.8945","7.8795","7.9095","7.8745","0.10%"
"31.12.1996","7.8870","7.8610","7.8950","7.8450","0.44%"
"30.12.1996","7.8525","7.8375","7.8585","7.8375","0.06%"
"27.12.1996","7.8480","7.8560","7.8620","7.8400","-0.06%"
"26.12.1996","7.8525","7.8525","7.8545","7.8325","0.22%"
"25.12.1996","7.8355","7.8355","7.8355","7.8355","0.01%"
"24.12.1996","7.8345","7.8415","7.8445","7.8225","-0.05%"
"23.12.1996","7.8385","7.8325","7.8525","7.8225","-0.03%"
"20.12.1996","7.8410","7.8620","7.8650","7.8350","-0.24%"
"19.12.1996","7.8600","7.8600","7.8800","7.8530","-0.06%"
"18.12.1996","7.8650","7.8600","7.8680","7.8350","0.06%"
"17.12.1996","7.8600","7.8900","7.9100","7.8510","-0.32%"
"16.12.1996","7.8850","7.8950","7.9050","7.8700","-0.20%"
"13.12.1996","7.9005","7.9025","7.9525","7.8925","-0.21%"
"12.12.1996","7.9170","7.9140","7.9220","7.8930","0.05%"
"11.12.1996","7.9130","7.8710","7.9230","7.8710","0.57%"
"10.12.1996","7.8685","7.8905","7.8975","7.8575","-0.24%"
"09.12.1996","7.8875","7.9175","7.9225","7.8825","-0.44%"
"06.12.1996","7.9220","7.8950","7.9510","7.8750","0.34%"
"05.12.1996","7.8950","7.8750","7.8980","7.8750","0.23%"
"04.12.1996","7.8770","7.8790","7.8830","7.8550","0.03%"
"03.12.1996","7.8750","7.8810","7.9060","7.8650","-0.06%"
"02.12.1996","7.8800","7.8850","7.9050","7.8750","-0.12%"
"29.11.1996","7.8895","7.8905","7.8965","7.8725","0.03%"
"28.11.1996","7.8875","7.8895","7.8915","7.8755","-0.03%"
"27.11.1996","7.8895","7.8675","7.8905","7.8675","0.19%"
"26.11.1996","7.8745","7.8855","7.8885","7.8615","-0.15%"
"25.11.1996","7.8865","7.8775","7.9235","7.8725","0.11%"
"22.11.1996","7.8775","7.8955","7.8965","7.8605","0.01%"
